X,Y,Z,Normalized Luminosity,Normalized Radius
264.32604413241506,709.308021959693,-354.66457597610827,0.5174,0.3664
975.7830206998221,-79.62321479202376,-496.8292403555168,0.3661,0.6514
-505.0334601130453,994.7150074385133,-213.7464991409288,0.3442,0.6171
233.113961205411,257.50240318787996,-611.9437805566297,0.5937,0.2389
-210.74583481623938,58.269830380261965,-320.4195123939502,0.776,0.7963
226.7838268738526,-144.34511387826103,530.4334772884308,0.6567,0.8529
-986.984965147938,237.88695066117248,737.33435273436,0.2756,0.9375
647.9335342161576,434.58071931966947,-582.3697303785107,0.4379,0.8271
-593.2064964050794,316.54860189483793,410.60175722283384,0.5451,0.5251
283.38703598031157,-244.9288646716734,489.674742372674,0.6441,0.9181
880.620192921341,-8.0070159041627,-252.27856561675878,0.4711,0.5191
-679.8120796183293,-2.7531633123909387,995.1591071840389,0.3042,0.1316
425.48028705715615,-593.5845057953288,124.46001348826803,0.5723,0.5973
-95.77052968428859,65.79092770047373,654.6331234468889,0.6161,0.4522
-916.841168039604,-904.0886867215254,777.8875373417009,0.1315,0.2301
-266.2427514809493,632.9710954678858,814.2523142062212,0.385,0.9235
-744.7157589360562,14.210532853714085,-100.69695231693697,0.566,0.6187
828.4726572794943,-897.6561816125228,-905.3579290303029,0.1222,0.4639
250.31347422027943,-531.6156768188345,756.3041775375896,0.447,0.806
777.2931914880667,-762.4834571851568,-357.70529459849115,0.3383,0.4895
700.4921934769834,-859.8677772661474,-875.5184343498363,0.1842,0.7518
-364.8767508156634,945.3380526744418,-755.4676000288014,0.2703,0.6928
443.4769084181912,894.3531410692005,-999.9511300307636,0.1842,0.335
331.1542944722339,-131.8366811550369,-943.0500236865191,0.4179,0.3341
-170.17568911282615,-403.3091131598052,362.67704388574134,0.6718,0.5115
-871.3834558441598,159.57570400318968,229.99920840803816,0.4716,0.8913
-52.4514809882628,-25.17937559397774,-916.5560064816534,0.4698,0.6321
718.7239526681471,-416.8673842629927,780.5440882257572,0.3418,0.4818
-334.0657978498856,293.4572547047055,-808.84143797776,0.4671,0.407
-752.9176646870139,-411.1445341433068,113.93995450385569,0.5004,0.4655
111.09098194643389,358.1788421292208,756.1391649933064,0.5127,0.2934
141.80638552000482,640.1846968941773,-724.6070073206603,0.4358,0.8334
574.4909493823998,-86.60789229101624,-999.9147015924508,0.3323,0.8235
-920.825823489821,-146.86554233653305,-788.0254104071172,0.2951,0.3157
-157.08595252584325,-601.7257529448196,-155.98816859947374,0.6298,0.3089
-178.0695453669614,-645.6381683229718,-311.3801732066395,0.5736,0.8762
438.27751365402605,-968.6554790224866,32.48469213060639,0.3859,0.7226
420.52266261414843,-897.0891466234567,-212.96931504009558,0.4149,0.978
-159.2100139838093,-844.1360911540221,211.11557209665762,0.4893,0.4479
421.7908944164733,-59.15467660619879,170.43431800144162,0.7351,0.77
728.6687682941752,659.2315560109355,-879.9371698200132,0.2385,0.9309
-301.36989519203803,-441.3851079734958,784.4069266865292,0.452,0.8205
-670.797852732562,-516.8115625059318,364.00178858742584,0.4678,0.1927
-793.1842980975623,-213.03089717689397,41.18960806015912,0.5252,0.331
-949.4316900433646,477.1001440011055,-407.7368166979769,0.3429,0.6818
-516.3726843948734,313.727145285824,1.0499725442465433,0.6512,0.4414
-706.3070670916259,255.6922717727109,396.69306425664536,0.5096,0.7148
938.1895916112442,-377.821955504471,-66.63697845871422,0.4148,0.3628
832.9919389099807,-289.8074303035421,538.2436997636783,0.4035,0.3554
-89.36403281660876,-438.52749418910173,-554.2055614952468,0.5887,0.4031
-690.3085908990995,440.7733989922406,905.2599625292632,0.2952,0.8997
923.780521082334,-298.0400985182639,-301.58889004748994,0.4132,0.3727
18.13396594652943,-267.1997932123777,832.4019001163242,0.4952,0.2187
-305.1773135454887,482.0385061504469,674.8013432433463,0.4898,0.5596
-496.71069009208213,-361.0530751054515,-784.9405968022088,0.4246,0.6199
623.6867718725666,893.448558257832,115.60583033910984,0.3674,0.8207
278.1426764837447,-150.0137040396785,443.98406297235306,0.6854,0.2944
30.92601736634265,-960.7929743717127,753.8600681795529,0.2947,0.4789
320.05923856609616,855.2770048572265,487.2001890549932,0.4024,0.1908
-909.5652407376942,162.3072046280206,562.0796267954515,0.3756,0.7161
282.82692314132396,148.3035041509022,239.07888724594204,0.7697,0.7335
-728.9745776283198,-331.7328514136351,-426.9095284285329,0.476,0.4826
259.2460965459786,-658.2946955167905,-506.12887386356454,0.4978,0.2345
-385.4187056674949,199.56201325197753,-499.56768458760826,0.6179,0.1475
-576.7591722665491,-719.189661662698,-955.0270101431331,0.2336,0.4912
-700.1625224165326,-449.7621085651689,-620.2764475033507,0.4008,0.4681
-848.2637704509862,-914.5295684472962,842.3565844202267,0.131,0.2189
337.4742988730552,868.9496292987026,-498.7985444144132,0.3896,0.2511
37.95028476409175,805.797860904341,-289.06884141998285,0.5053,0.5113
-204.76186421363332,956.3430965553146,815.8098370437931,0.2647,0.8935
-807.3169442727524,-841.5583416342829,-810.9032898987523,0.1799,0.4205
-184.12629835896178,545.9802051059669,586.312008789829,0.5254,0.7118
-144.53396131769637,730.8161943299722,686.6508621854441,0.4151,0.7387
-470.12778826357544,-109.62324054847647,950.6321263139089,0.3844,0.6196
179.70137478245897,504.783004708926,718.4320493734208,0.4826,0.3896
107.09981890891322,438.4356227022406,-554.3422351024445,0.5873,0.5507
-174.0000233355255,-281.250972916808,199.28566172986166,0.7771,0.8225
-846.1244047119458,107.03500911088213,-192.81373690858163,0.4952,0.6613
-766.647381070487,-629.2748717583831,548.9791873551462,0.3455,0.8468
630.7386268453879,-538.4586018982914,994.2871870550982,0.2525,0.9247
93.50644139102997,187.48886514586684,-492.3840708945955,0.6911,0.8548
-159.83911853199027,285.47387326820876,642.7092604925308,0.5836,0.1832
-313.1100811859251,335.50174687995764,-810.2146880582118,0.4624,0.5573
-515.9350537054293,348.3020618515302,-759.7831597405789,0.4329,0.8441
-377.4722121017064,155.82112772038795,488.398956045103,0.6324,0.5611
-783.2805164373023,-258.2905987788655,861.7901926753395,0.3113,0.87
820.3031272504822,141.3487679860284,-655.2013947817223,0.3884,0.5705
-672.8652475038872,180.08933266007057,912.3972035590928,0.3373,0.9463
-24.336577157179704,733.4022058394687,58.04743823668878,0.575,0.7152
970.2856428948398,-64.76214699734032,167.96937782156851,0.4302,0.144
-753.9726647072466,815.1984721128563,527.1228469159316,0.2903,0.8519
-458.4133307449425,-197.60798380001552,875.1353415981944,0.4183,0.2985
-242.41897236750037,803.1129791521432,870.1405054017096,0.3022,0.4541
724.646516290394,24.31402624114662,998.1741473300087,0.2877,0.1524
-372.9421251891591,582.6151714131358,-642.6380261841533,0.4549,0.552
-341.3743753970864,-568.0818615582925,492.8044114807951,0.5232,0.2806
994.4674441588957,768.7058819329429,-421.8428319996963,0.2345,0.9675
473.1961467463077,-746.8217205617304,920.6379769805915,0.2631,0.5777
-7.659540760180903,-670.9198156080472,-806.2371904711474,0.3944,0.7699
149.9813790757387,-584.8564105512453,481.662673677758,0.5541,0.477
-632.6507244722053,828.7101114773855,475.21116704982705,0.3385,0.4171
406.9862605868432,-905.2828807753044,915.7774914694703,0.2203,0.8076
248.23863899105572,188.76074373755364,-325.16604637232695,0.7399,0.3372
-289.0443394321254,-461.22083918249257,963.2976444162969,0.3612,0.1912
366.42264443610384,302.4137435078478,-151.73208133141088,0.7121,0.5746
415.29894840538736,-608.2059997405615,10.113360242111753,0.5748,0.2247
-686.4859921708462,-917.4695814994045,-613.8065730548436,0.2495,0.7486
-416.05678282844644,72.87712966104209,884.2632293569625,0.4342,0.3999
961.7980065365689,756.0752959842032,979.0317359923074,0.0953,0.6058
-449.3921122806735,-681.6124326626341,392.3395919274062,0.477,0.3325
488.85826635548233,-145.5760294391224,340.4805715571895,0.6459,0.9761
-308.26998455007356,-348.8348128438332,-193.87397188252555,0.7089,0.1248
-442.6019327805359,-126.19545797789033,389.5144894871096,0.6519,0.3345
-234.34227216235183,-948.9965328590058,-869.0634191940156,0.2448,0.706
931.9920784319338,-307.26981972301087,20.062079383053288,0.4333,0.5853
-131.15505506178613,-558.9466631509413,-715.8871008191545,0.4702,0.9943
518.3135386737115,-776.9754423136508,287.5531037794558,0.4358,0.1464
447.0511737817833,-136.531077439338,-234.3281955386176,0.6981,0.2926
-438.93399139044175,539.1104222477245,856.4915664301457,0.3631,0.8558
-281.0411739095973,-774.4321648795658,-421.92761629147867,0.4656,0.2637
405.202389724323,-788.0541346242143,929.7465370519071,0.2585,0.3696
-517.0883235163258,712.8349499446861,-954.7105241043041,0.2501,0.9627
-316.8330980081606,-77.44347444274877,762.9438632026702,0.521,0.5609
-708.4751786410226,-227.04413551093648,788.932694104373,0.3739,0.8617
36.70602428584857,477.94709224191934,-522.9409933928264,0.5904,0.9696
-78.86617079368727,953.6940775121686,629.0126034252448,0.3388,0.629
573.17118771792,-254.3417366263625,-510.67568483252,0.5331,0.8163
-805.7331445814156,-243.69658843138484,-139.72818859009362,0.5073,0.5761
-381.7338259634064,409.1469636672316,-485.50554923200843,0.5723,0.899
622.9311683245883,-881.716387561184,-577.4049917023788,0.2932,0.2707
-107.42549155662755,239.64332233253754,316.7928391405683,0.7624,0.6557
853.0226739055033,-256.31286539882865,907.3595781357278,0.2659,0.3318
661.3025736645529,-136.92171660388453,725.2884965143703,0.4278,0.6292
-298.8393459563006,-690.7272908563957,595.3459632193537,0.446,0.1083
550.8682919023245,-867.2256731064954,-946.707199720414,0.1934,0.1162
481.14311217821955,451.27765944545763,386.2353761280508,0.5587,0.5029
-324.79456710406043,-931.6481591974191,544.1607532961195,0.3495,0.5924
950.5966516741732,-715.8290964119905,-255.16321298736023,0.2973,0.542
-717.2558267303222,768.5732933432762,-747.9600274218283,0.2551,0.7785
-794.7721028600918,863.7812764785858,941.0020299604312,0.1314,0.377
923.190106706714,435.8507431417497,-555.0112563007042,0.3291,0.9405
-362.58508199284245,998.055944303569,-459.8168755272618,0.3319,0.279
-595.5209595686008,-172.72170301791425,-640.3391675680657,0.4854,0.9916
-169.13818061868585,318.0562452805266,954.4916485050846,0.411,0.8318
-136.2422148801934,273.6592251917093,192.3645824157261,0.7915,0.3479
372.64618078352805,460.61276862472823,145.88396436445032,0.6477,0.6784
-235.4482401635671,-780.2028035984246,-790.5822479924873,0.3445,0.565
959.0151938874228,-398.715937164348,-477.5748265186397,0.34,0.6575
-771.9093973789109,417.46711625434614,616.745377428575,0.3807,0.4714
-47.51679649846528,89.55881806221146,-552.3980566066284,0.6757,0.2989
124.72009165905297,631.5555237049762,839.6938328394897,0.3891,0.2222
441.5450832903359,-75.26949969331031,405.8388797702937,0.651,0.4449
331.5212694932518,819.1948603385306,590.5158890910186,0.3864,0.5833
-847.8298561659763,35.949544060046264,330.07126090961833,0.4743,0.3033
-2.2444595774915115,415.62087207125523,349.05100587053676,0.6866,0.7652
448.90836689012644,-374.9454186937103,614.6035119473049,0.5102,0.9863
-173.07032316752907,918.5566412028465,-632.0285935897484,0.3486,0.3188
73.01063949065588,-832.1594149291127,193.99493348638748,0.5049,0.6525
-264.17979476182427,72.97463761654717,-805.5156151565056,0.5088,0.9439
635.0854823499226,-459.42831428456316,-405.8570560296248,0.4904,0.3345
866.68973698951,-645.8323939440456,263.7091629832328,0.3577,0.3341
-295.9071207579118,-769.6194404765415,291.3686464931329,0.4951,0.716
314.5314280456623,-34.774615472795745,255.6258241572384,0.7651,0.6611
-117.61432927581404,193.62297695335155,-698.4553152068955,0.5761,0.8465
274.9688278401329,-636.7120387979579,461.3068687344776,0.5191,0.288
-869.9493083996288,-261.8703493413676,328.5134159018437,0.4422,0.2582
673.3878351046831,557.4729762807763,720.787299799493,0.3458,0.8587
-929.0666144145856,137.85637466476555,-456.60649395797464,0.397,0.1814
-49.20362888453167,376.19328917154075,547.8319837449487,0.6153,0.3187
764.7338402817486,-346.5274058941927,283.0511004172324,0.4885,0.6885
-764.9803644572617,-923.6309296831429,-157.41622771763036,0.3017,0.6348
-199.61955706741617,-455.9471542482221,-504.29491125186667,0.5909,0.6421
-342.75314791206756,-55.5051395549433,205.72725085222487,0.767,0.1449
566.42879324861,-323.1301566930658,-226.7996376240942,0.6014,0.6018
455.73163016924696,-574.919261479095,387.67135399822905,0.5209,0.9379
-836.961323789519,-118.96458669077231,-11.732666646035113,0.5119,0.7807
-561.3889038708458,-592.4385552286351,-361.1858803778987,0.4847,0.4775
980.8364666879579,548.7633077156095,-821.2310538558281,0.1963,0.3278
-744.8188099787569,-787.5681149177129,-487.2504145681837,0.3138,0.2667
891.8038576256845,627.6877347259797,276.8450926994383,0.3504,0.6077
-687.8325881533118,-917.516508361592,540.3918819083603,0.2681,0.4388
675.6987188225039,550.4104782197619,-222.34057960572068,0.4807,0.7266
-190.12171817567446,-974.2591965123959,-797.3075896823015,0.2649,0.1064
401.77512318374784,843.7551585869455,856.4440845414183,0.2681,0.6133
-565.877680932402,-822.7487103669424,-514.4792046478412,0.3515,0.4262
-500.3483545852938,231.9633112605477,275.85383382269515,0.644,0.3242
918.7750033783559,988.6128611638098,802.9922525694519,0.0933,0.1234
-585.370391835816,121.09474400916497,197.24008326938724,0.6366,0.6753
161.3793756935304,208.29024194461704,-242.7868736560481,0.7931,0.6385
988.6229803132967,-506.17129100876633,437.15455217966587,0.3109,0.3165
-714.3353761690678,-907.3838038498967,-942.6675726143154,0.1393,0.4315
-921.510871048893,260.29827462301273,92.83135120315092,0.4446,0.5185
-701.1857782420902,646.9725631423851,472.9157042827046,0.3852,0.4338
-737.8359733412965,552.6306324903292,798.2277681512892,0.296,0.9476
699.7939095219531,345.0763684688284,149.65323038481188,0.5413,0.4065
-559.7454788934308,-728.4080429268597,-917.154966269129,0.2505,0.6724
-780.3767565991368,629.987885595976,509.2106546886746,0.3506,0.835
541.3251895056551,867.1039286998337,158.19139469385345,0.4028,0.3543
-456.85144123597183,-774.0610061387838,-553.9206880875929,0.3904,0.7499
-919.6759594909356,-651.0855751443347,-860.1619470534549,0.1815,0.5026
57.876572856247094,881.7561980683065,351.8618645424622,0.4509,0.7509
846.0716467846178,-515.2650390218696,-203.756968075685,0.4161,0.7509
807.5973308522948,114.07204160686456,304.53220382536415,0.4974,0.1289
536.7693795019229,795.4677735756425,770.0955718375671,0.2896,0.7105
-324.70873491148836,-277.02093796543227,-797.7085462611591,0.4777,0.2292
260.2520136553064,-740.6832010625549,-742.5870098599528,0.3761,0.8003
-84.70059954983537,-542.8712879467971,151.55355309753713,0.6709,0.604
148.48455100306546,983.5673860905351,-713.7001827560651,0.2932,0.5986
-977.5708024995967,-430.038622079898,571.0238884880653,0.3008,0.91
437.4638030484921,-975.8105329743132,-528.1880543531929,0.3114,0.636
-34.41566193855317,992.701950647876,-772.7320738012211,0.2734,0.4667
-943.3896512231621,483.16052837846246,329.5592620953378,0.3592,0.7872
181.17302882411354,960.8593334219688,475.0180883558003,0.3724,0.7536
-120.9615527053594,-871.3683202723952,350.2981858516207,0.4533,0.1808
279.7006975814031,220.19411730256775,-972.6581937139144,0.402,0.5202
-89.0302950521027,268.9112869325563,437.93246424514973,0.6989,0.4886
963.8528528302395,686.0765610435872,-299.57922164198055,0.2954,0.7639
437.4786770585174,-670.1150393582236,-874.8714934706934,0.3154,0.5952
799.4131991824847,374.60680132260313,932.110897911846,0.2588,0.4942
-992.7574732132933,117.73463108268652,-36.96877732414498,0.4224,0.7695
584.9187894199833,600.9694801172063,469.2268501834801,0.4452,0.2962
36.80014187748293,-980.808755667663,701.0673747145017,0.3036,0.6082
647.5351793051786,304.5006643565348,-975.1750945984319,0.3017,0.497
-196.65629144636637,-598.7949059346759,-78.43103313120287,0.6333,0.5831
-949.6839601806166,761.9920952714292,729.8629226353264,0.1804,0.7696
-491.1408106321209,516.3099939188833,166.51724299970442,0.5775,0.2119
-832.0671464006937,-595.3584267785818,838.7054317887666,0.2362,0.7801
691.3078920479168,353.4778526797677,864.556456883392,0.3291,0.4981
532.5938132738713,-961.2230386168641,-513.9433554788093,0.2996,0.6045
591.01018612902,-819.9101714665749,-70.82769604110001,0.415,0.4378
-593.5486723868373,-765.4628007817483,273.311255459065,0.4189,0.2608
-403.0995690679364,131.06509793527835,-576.7861851524176,0.5867,0.6018
-256.4845718803099,-545.0769389041639,291.81575660507406,0.6135,0.9388
-394.4556002273955,885.53543958817,-538.9471203026405,0.3596,0.2871
-951.4428970146294,-231.2628110792416,-763.7891072636353,0.283,0.2299
-572.9361090241938,105.04317267742636,-628.7153646743453,0.5052,0.1962
322.6324943942277,-744.6040748504124,984.7463718920931,0.2633,0.9521
187.49040346939478,-230.19835243334956,235.54219953141637,0.7812,0.629
894.952320317265,612.0679258998393,748.7888142391212,0.2392,0.8763
-610.2538104498972,-731.6721015873171,850.410164580306,0.2627,0.4271
-339.17377899081646,-893.8415331116955,585.2897295125372,0.3528,0.7825
-118.12786407332851,-398.2413326793537,846.3793834150379,0.4557,0.3759
499.66182663399286,210.72282826142305,208.73075079908494,0.6645,0.9727
283.2345991615298,286.1810598473419,-528.0183272746752,0.6166,0.8092
701.6974242754659,174.39039824726956,890.3865754226613,0.3378,0.4851
596.1788444230415,-705.6137415825372,119.66273773459488,0.4622,0.723
560.6680060602948,-825.2852355213051,479.4727376188555,0.3609,0.1877
378.2768731744661,16.60118230408898,270.27216516404155,0.7314,0.6999
865.5056804068993,-725.1779030534873,-86.14555578828288,0.3462,0.5003
278.6464849123679,-746.4060746690793,449.38170578026416,0.4719,0.5146
612.5429581587225,670.2507807225711,-750.8842431645768,0.3197,0.2485
-211.7169347160144,-72.29291145983518,-478.96619538333334,0.6948,0.3307
-847.1701763979764,805.2553323095642,617.0602315618867,0.2369,0.6757
181.5284949168804,-426.80899832137254,13.104093893047775,0.7321,0.4541
91.2895750935727,-652.613098238934,-481.4977782318988,0.5288,0.6113
48.571509846670324,469.93519098738307,-382.115814975033,0.6492,0.7684
442.68878181699006,-285.49219633920677,-566.0206786157312,0.5536,0.6214
308.2534791202904,-20.047615814573533,48.79160419085383,0.8194,0.9672
768.1948137016234,60.22952274460454,-247.92500439804496,0.5327,0.3867
-884.8501900149311,887.9198408446921,-598.7220584161707,0.198,0.226
-655.2100381738733,191.04995025973517,-570.6701395668719,0.4864,0.1766
380.53940460702825,-225.70702086295364,634.1807788866174,0.5536,0.1698
-338.2192796830035,-880.6695238957225,-572.8618674842596,0.3628,0.1799
260.44823987046107,820.3715019134486,621.1242067787712,0.3872,0.8725
267.80621135048045,988.3720482164188,-984.0664682782418,0.18,0.1019
-271.9674277035642,-118.40598588301293,600.961583380288,0.6131,0.9297
-520.4122236234607,860.08561852665,508.77201274569734,0.3495,0.9036
935.2454988833306,-53.363524151121396,-926.08109773495,0.2395,0.5728
513.4555347972866,33.30806563997953,-510.81010578072795,0.5814,0.1027
-119.21083510494498,645.874846277416,410.242432252194,0.5529,0.3721
403.0405830385555,-665.6877157973036,342.7259170048792,0.5091,0.5529
-558.0587275035784,-524.2164496165346,-307.43392263440603,0.5236,0.9042
163.67945799042582,368.31873593828846,-180.54064335752366,0.745,0.1377
77.22020812222036,558.5707404235186,-795.5074848577617,0.437,0.9407
-306.765723883276,939.3779566080048,234.533587916211,0.4136,0.3453
90.39005253907021,522.0539401948206,-563.8852456988154,0.5533,0.5195
122.48349663372846,69.3910046845258,-362.22097039405594,0.7756,0.8935
950.632009694823,61.21556503102738,-78.7335129116824,0.4481,0.5861
604.8900881109587,-978.8086947531458,-282.15430033858934,0.316,0.3522
-80.2663636158278,940.0012018980758,-110.14163611310096,0.4516,0.3966
-695.6226794165846,569.7307982163047,-162.96544949069641,0.4724,0.5927
-392.1348588283213,834.3914992759576,-547.3863149475162,0.381,0.4298
-688.3499061919791,55.64767646644236,195.70849412728376,0.5856,0.9448
325.2168120958563,969.899550296919,596.9713890396563,0.3162,0.2787
-962.2690553192084,-739.187630464085,827.6920534800963,0.152,0.859
232.3009804451401,486.24136274912235,-618.4583711508724,0.5264,0.2875
-108.54649724832962,864.5661347747914,874.81444785297,0.2871,0.6619
-731.3966107936236,-310.4465924739759,-485.00957718291636,0.4626,0.4203
680.4053161967515,513.7583490535328,-167.42133084430975,0.4984,0.8754
218.75814980986092,-446.59092850752825,-319.1324265379935,0.6589,0.2356
-804.7926506961587,40.35296997182354,-820.3344542936584,0.3361,0.4403
922.4576237734534,879.2005508512618,852.9672641398301,0.1147,0.8579
-626.4961453136273,-445.2088434022286,940.1629466547979,0.2989,0.9096
959.7897725565556,688.7913362948509,-972.6696458904538,0.1165,0.848
-983.5403921298922,-458.65627071686845,755.2729318021181,0.2366,0.4813
-649.6447565575689,733.2155531713636,-32.09043526588482,0.4341,0.7857
896.2730846023665,265.2228754263608,-1.4570207285900096,0.4604,0.5356
356.52223624879116,366.1447383321324,-677.3715484693973,0.5101,0.3485
234.28936077975595,-436.8613865098589,297.8409333350087,0.6661,0.9863
-44.992440716737065,185.37506814820586,-421.2421550261847,0.733,0.3638
134.63388258271448,-518.1545139985104,804.4679348322893,0.4421,0.7861
507.69921725369386,784.4626962631801,-909.0482513686229,0.2473,0.6672
-176.22622096647444,628.8766674687415,168.284691881988,0.6106,0.4976
981.1138164905485,607.4133338043889,374.5224593335108,0.2996,0.3699
177.99527876948946,825.5539979330454,693.294313169115,0.3692,0.6593
329.565159934584,-549.1182073352356,483.5216344670016,0.5367,0.4708
442.1496844651797,14.916444935362279,855.8936196148661,0.4437,0.2021
134.2721145897856,-747.5274151581144,854.1665659429398,0.3401,0.6901
808.4296833882204,-298.9770377674241,-522.2033116049797,0.4182,0.8601
-522.3286139206086,-191.2219533462387,-410.1083610088742,0.601,0.2081
572.1228433283222,114.21589157160247,-64.48452123381139,0.6611,0.9226
689.3395103062157,296.77320936379147,-207.58871801292275,0.5504,0.6864
-374.706735632657,-266.90040810470725,888.6561702154022,0.4223,0.8745
957.760612421338,-227.0278831549133,-318.11982735842275,0.4028,0.5291
354.5567534936056,886.0635046026407,-676.0705685574586,0.3247,0.9233
107.2901553935526,266.1145055369857,937.06798891261,0.4342,0.1912
714.8029580490147,-28.752636287448126,965.5529160862823,0.3062,0.5869
602.1742387228196,846.8504257647533,610.6273778546386,0.3041,0.3875
-827.9190791612984,304.92398307316125,595.3670370412713,0.3855,0.4045
648.6405944380501,-972.2473344791276,723.0781779815384,0.2065,0.1211
-690.3629171117358,-28.917208807193447,984.3134792745384,0.3057,0.1031
-564.3461616092642,289.93070056499596,416.16447437667875,0.5619,0.1022
840.9372571824742,-925.3253176355228,-880.8848723482288,0.1169,0.242
-212.77885013751256,-499.72924561070477,-405.70893467793474,0.6086,0.7659
611.1078512583817,505.0814235379389,517.1212985579605,0.4535,0.326
623.82060826826,-775.8553122307175,-212.61372038432853,0.4123,0.8671
278.8869445468649,-289.56835898900056,604.0051004439906,0.5811,0.7384
960.9884689633436,-421.80342875039753,-600.407112605156,0.3019,0.6449
-35.565732720140204,816.291715088076,996.5805066257406,0.256,0.7269
-783.3837015103056,-327.5516141958741,546.9718664033508,0.4169,0.8566
618.9264647631983,-750.574012325165,-596.4630256655716,0.3412,0.661
355.4613183105869,93.1031802356265,67.3086056804982,0.7843,0.8447
-616.6223065537094,-546.0910174503173,-970.7917323005577,0.265,0.3199
-767.1070726420317,138.61778004240637,990.3930979516108,0.2723,0.2653
640.2136160878135,587.0091256290218,-86.33078929843418,0.496,0.1223
202.9912208280789,284.2454615115364,474.52351258044337,0.6598,0.3541
-763.0018069488904,-371.840942274853,27.460590253520195,0.5097,0.1274
558.0317203910513,233.6592393737726,349.30403109548206,0.5967,0.8867
-918.2481423782158,866.2133115211759,194.70290929023645,0.2626,0.7983
-95.63317601148219,-160.43765721433647,461.0966049669578,0.7128,0.4799
919.0256677937894,343.8259644675188,685.8717095798334,0.3088,0.383
523.703853819145,523.3627492815731,106.99587766731338,0.5681,0.4033
-746.5110873221057,-724.8227434392402,-336.90491143931695,0.3686,0.302
618.6950990202631,-236.59944455453626,-605.5955735847554,0.4818,0.8286
658.0446014360261,-449.07333361852886,-348.32768492855905,0.498,0.9591
-709.6545820790188,733.649919098021,621.7043682060987,0.31,0.8655
-49.01431133199435,661.2970271306353,0.06759364973231641,0.6172,0.2534
195.41338233704687,-450.10322164309537,-973.5259245171517,0.3706,0.2965
922.8760769288624,-618.3976740014843,-77.47272389840123,0.3571,0.7145
64.93929824471934,-333.42836781666847,-124.0544593767645,0.7912,0.6563
376.45481893852593,395.2138014348641,-788.3961393529555,0.4464,0.7035
-42.12514229961744,1.4361144982919996,471.17038534746484,0.7269,0.8433
-91.55000598798438,-235.8064066235952,-957.8299706929585,0.428,0.4343
-997.8153327071803,-613.8600189752126,-375.3886743603696,0.2897,0.6699
-287.0565931619302,204.43967884881545,870.7103392768788,0.4577,0.8753
405.94384303656375,-619.8478093616811,-303.2679232782922,0.5378,0.2251
-40.419305035547495,626.8998429563126,-906.9692072225608,0.363,0.9938
958.0282196075063,-222.68373506887622,841.9835375430714,0.2525,0.9034
-646.1717487324829,-202.47115687762607,237.63352280306253,0.5857,0.8821
749.5653803953373,-214.08703572789852,-932.7584534722912,0.2982,0.1424
558.7423094874443,617.2635985022432,444.0743472223287,0.4552,0.3038
-379.8819107487666,827.9308170890083,-147.1274560037101,0.4673,0.4942
-284.49899859831,-271.2476647157662,678.8371112797288,0.5471,0.9388
972.7295985028802,155.5431016518496,-292.60256941509,0.4067,0.5795
-35.06146308887105,744.3011814120832,-661.6109663852317,0.4247,0.2487
282.1545073348591,-778.047936697732,-25.354117513692927,0.5219,0.4189
906.2668136199388,-470.76426727591047,593.7551641742675,0.318,0.451
319.42179765795436,567.9410444313708,-162.3482259251889,0.6123,0.2914
517.1302895493236,258.40943628763193,-908.4479932397522,0.3783,0.4203
-631.8108558085323,802.8744618131391,579.8312839339571,0.3218,0.4802
-73.0993839633187,693.4741197067221,221.86591315499504,0.5775,0.6574
-135.2598722377387,66.62664612738718,948.7306884306126,0.4454,0.3658
896.2788478517925,247.9486642108684,854.8602747797233,0.2707,0.9833
-664.7510962100487,-159.23925201005875,763.8739842425971,0.4082,0.3546
976.8341016541913,370.20415306532095,-732.0513952025017,0.2635,0.9747
815.9503526509989,458.9323614805926,-914.6760485410413,0.2443,0.2671
364.9469736893748,-783.3110858575219,809.1769499877832,0.3165,0.1008
-530.9560286352853,574.4958771849911,-384.8734201120268,0.4966,0.7005
-939.9188830819776,800.7888020371997,963.6261366843596,0.0957,0.4053
947.1226649166715,-950.8521910821381,628.0057950938765,0.1445,0.5594
-652.175118099592,835.5456830155181,-187.81071669244056,0.3785,0.427
311.17764512570716,-440.5196662085647,-176.08274783135005,0.6724,0.2578
791.2533512826978,-588.2163346893053,-364.94789944365345,0.393,0.4363
948.2313941547072,-623.5560678570744,-681.5897368399355,0.2357,0.7295
721.1259766342096,576.6157275471755,-572.658629909409,0.3727,0.339
-183.53441409714935,590.2257428921966,75.11945994859298,0.6405,0.3675
-33.850841038559565,440.00035639132716,-855.4069076427324,0.4443,0.498
-524.1467984096332,489.10583855740606,515.0309496193636,0.4904,0.1346
717.9224728591348,144.24901922500885,783.5149351019472,0.3808,0.87
-158.49646145279667,-960.9932494447042,-764.9903191563408,0.285,0.661
-978.0602322184695,715.6505356099246,-321.56609375933294,0.2761,0.8084
-181.13956178059243,664.2182960182954,155.0625549493509,0.5926,0.7248
892.0234308864842,66.34238088074244,-403.95372604442036,0.4333,0.7563
-163.95592853402422,361.3900179116986,-664.2994240387136,0.5532,0.8098
-942.2253670081706,-205.29041652640717,507.86971633523626,0.3708,0.7661
-741.3306131128368,621.6795386178733,905.3373034491078,0.235,0.8751
808.1006288607771,-294.2149510104981,-48.64294928189804,0.5027,0.2135
-420.5485869398884,-563.9301373180278,608.3755700277852,0.463,0.9653
